"도형번호","지형지물부호","관리번호","관리부서","CCTV구분","CCTV관리번호","개소명","행정읍면동","법정읍면동","법정읍면동리","번지","통신망","카메라 구분","위도(degree)","경도(degree)","X좌표","Y좌표","카메라 수","동/서","비고"
797,AE134,4486,스마트도시과,CTV001,반송-04503,어울교아래(반송-04503),"41590585","41590127","4159012700","108",동탄1자가망, ,"37.20315","127.074333","206598.89050974","511561.039033432","5",CTM001, 
798,AE134,4487,스마트도시과,CTV001,반송-04504,반석산에코스쿨주차장(반송-04504),"41590585","41590127","4159012700","108",동탄1자가망, ,"37.201733","127.07435","206600.493440196","511403.816451208","4",CTM001, 
799,AE134,4489,스마트도시과,CTV001,반송-04506,향기가게주변(반송-04506),"41590586","41590127","4159012700","117-1",동탄1자가망, ,"37.198733","127.075983","206745.761170152","511070.987191247","3",CTM001, 
800,AE134,4490,스마트도시과,CTV001,반송-04507,헤리스주변(반송-04507),"41590586","41590127","4159012700","112-2",동탄1자가망, ,"37.1992","127.077967","206921.797901445","511122.921530574","4",CTM001, 
801,AE134,4491,스마트도시과,CTV001,반송-04508,카페블루힐주변(반송-04508),"41590586","41590127","4159012700","124-1",동탄1자가망, ,"37.196483","127.079467","207055.21914259","510821.532719815","5",CTM001, 
802,AE134,4499,스마트도시과,CTV001,반송-04516,동탄평화의소녀상(반송-04516),"41590585","41590127","4159012700","97",동탄1자가망, ,"37.20395","127.068367","206069.139654659","511649.425387747","1",CTM001, 
803,AE134,2293,스마트도시과,CTV001,석우-02312,반남박씨문화재주차장,"41590585","41590128","4159012800","45-5",KT, ,"37.215202","127.084676","207515.849555914","512899.337419771","1",CTM001, 
805,AE134,2665,스마트도시과,CTV001,반송-02693,잎새지하차도3-차도,"41590585","41590127","4159012700","19-3",LG, ,"37.2105","127.069548","206173.50662951","512376.43089378","1",CTM001, 
806,AE134,2670,스마트도시과,CTV001,석우-02698,풀입지하차도1-차도,"41590585","41590128","4159012800","108",LG, ,"37.215343","127.079578","207063.325947579","512914.652738107","1",CTM001, 
807,AE134,2679,스마트도시과,CTV001,석우-02707,풀입지하차도2-차도,"41590585","41590128","4159012800","108",LG, ,"37.213559","127.076354","206777.334017764","512716.388900457","1",CTM001, 
808,AE134,2680,스마트도시과,CTV001,석우-02708,풀입지하차도3-차도,"41590585","41590128","4159012800","108",LG, ,"37.213559","127.076354","206777.334017764","512716.388900457","1",CTM001, 
809,AE134,2681,스마트도시과,CTV001,석우-02709,풀입지하차도4-차도,"41590585","41590128","4159012800","108",LG, ,"37.214245","127.077881","206912.780661193","512792.601813362","1",CTM001, 
810,AE134,2739,스마트도시과,CTV001,석우-02767,전하리교회사거리(석우-02767),"41590585","41590128","4159012800","113",동탄1자가망, ,"37.211286","127.080154","207114.861280593","512464.439513948","5",CTM001, 
812,AE134,2742,스마트도시과,CTV001,석우-02770,열병합발전소삼거리(석우-02770),"41590585","41590128","4159012800","100",동탄1자가망, ,"37.219168","127.079233","207032.324017777","513339.128533837","5",CTM001, 
813,AE134,2750,스마트도시과,CTV001,석우-02778,석우동9-4산책로,"41590585","41590128","4159012800","4-8",동탄1자가망, ,"37.224966","127.075286","206681.547596834","513982.326627679","1",CTM001, 
814,AE134,2751,스마트도시과,CTV001,석우-02779,석우동87사거리,"41590585","41590128","4159012800","87",동탄1자가망, ,"37.22174","127.072723","206454.33012352","513624.106974745","1",CTM001, 
815,AE134,2752,스마트도시과,CTV001,석우-02780,석우동7-1식당가,"41590585","41590128","4159012800","7-1",동탄1자가망, ,"37.224476","127.074502","206611.97588347","513927.834965619","1",CTM001, 
816,AE134,2753,스마트도시과,CTV001,석우-02781,석우동549-11나래교앞,"41590585","41590128","4159012800","549-1",동탄1자가망, ,"37.208983","127.079676","207072.673287594","512208.801991979","1",CTM001, 
817,AE134,2754,스마트도시과,CTV001,석우-02782,석우동37삼거리,"41590585","41590128","4159012800","97",동탄1자가망, ,"37.22139","127.080115","207110.424498895","513585.773773762","1",CTM001, 
818,AE134,2755,스마트도시과,CTV001,석우-02783,석우동3-7대로사거리,"41590585","41590128","4159012800","72",동탄1자가망, ,"37.223636","127.074544","206615.785608522","513834.605364537","1",CTM001, 
819,AE134,2756,스마트도시과,CTV001,석우-02784,석우동3-1쓰리엠옆삼거리,"41590585","41590128","4159012800","81",동탄1자가망, ,"37.225037","127.072826","206463.237358809","513989.984596229","1",CTM001, 
820,AE134,2757,스마트도시과,CTV001,석우-02785,석우동31-7제일병원뒤삼거리,"41590585","41590128","4159012800","102",동탄1자가망, ,"37.217101","127.079171","207027.092799834","513109.702497574","1",CTM001, 
822,AE134,2759,스마트도시과,CTV001,석우-02787,석우동23-6삼거리,"41590585","41590128","4159012800","94",동탄1자가망, ,"37.220324","127.076103","206754.460470087","513467.118053479","1",CTM001, 
823,AE134,2760,스마트도시과,CTV001,석우-02788,석우동23-17(주)바텍앞삼거리,"41590585","41590128","4159012800","85",동탄1자가망, ,"37.221389","127.074878","206645.669685655","513585.315840197","1",CTM001, 
824,AE134,2761,스마트도시과,CTV001,석우-02789,석우동23-13한국도로전산삼거리,"41590585","41590128","4159012800","93",동탄1자가망, ,"37.218908","127.072514","206436.050805961","513309.706861813","1",CTM001, 
825,AE134,2762,스마트도시과,CTV001,석우-02790,석우동22동탄IC입구,"41590585","41590128","4159012800","23",동탄1자가망, ,"37.217226","127.086213","207652.113926373","513124.120829751","1",CTM001, 
826,AE134,2763,스마트도시과,CTV001,석우-02791,석우동2-14PSK앞도로,"41590585","41590128","4159012800","83",동탄1자가망, ,"37.222252","127.070522","206258.981652698","513680.74536588","1",CTM001, 
827,AE134,2764,스마트도시과,CTV001,석우-02792,석우동20-12디엔씨삼거리,"41590585","41590128","4159012800","86",동탄1자가망, ,"37.220681","127.069736","206189.342986037","513506.360138355","1",CTM001, 
828,AE134,2765,스마트도시과,CTV001,석우-02793,석우동14-1어린이공원,"41590585","41590128","4159012800","14-1",동탄1자가망, ,"37.22474","127.074729","206632.134349194","513957.172278023","1",CTM001, 
829,AE134,2942,스마트도시과,CTV001,석우-02971,석우동77주택가,"41590585","41590128","4159012800","77",동탄1자가망, ,"37.222282","127.076442","206784.372777259","513684.444686813","1",CTM001, 
830,AE134,2943,스마트도시과,CTV001,석우-02972,석우동64반석산등산로2,"41590585","41590128","4159012800","64",동탄1자가망, ,"37.203905","127.077427","206873.47799103","511645.027795734","1",CTM001, 
831,AE134,2944,스마트도시과,CTV001,석우-02973,석우동64반석산등산로1,"41590585","41590128","4159012800","64",동탄1자가망, ,"37.204967","127.077053","206840.136486396","511762.874152674","1",CTM001, 
832,AE134,2945,스마트도시과,CTV001,석우-02974,석우동64-1노작문학관공원내,"41590585","41590128","4159012800","64",동탄1자가망, ,"37.205175","127.075259","206680.843038536","511785.874690385","1",CTM001, 
833,AE134,2946,스마트도시과,CTV001,석우-02975,석우동637교차로,"41590585","41590128","4159012800","637",동탄1자가망, ,"37.204482","127.084472","207498.776572139","511709.587252312","1",CTM001, 
2055,AE134,1217,스마트도시과,CTV001,조암-01228,조암한라비발디앞대로,"41590356","41590256","4159025632","791-6",KT, ,"37.088099","126.824976","184438.806955973","498804.380825708","3",CTM002, 
2057,AE134,1221,스마트도시과,CTV001,조암-01232,마스터카경정비,"41590356","41590256","4159025632","210-11",자가망, ,"37.086439","126.818972","183904.646373862","498621.155191948","4",CTM002, 
2058,AE134,1226,스마트도시과,CTV001,조암-01237,프로건강원앞사거리,"41590356","41590256","4159025632","290-13",자가망, ,"37.082833","126.818864","183894.295278125","498220.957398602","4",CTM002, 
2059,AE134,1227,스마트도시과,CTV001,조암-01238,조암시장내,"41590356","41590256","4159025632","350-2",KT, ,"37.082918","126.817795","183799.235454242","498230.542455427","3",CTM002, 
2060,AE134,1231,스마트도시과,CTV001,조암-01242,홍익빌라앞,"41590356","41590256","4159025632","230-2",자가망, ,"37.086315","126.820431","184034.325350988","498607.1154339","5",CTM002, 
2061,AE134,1247,스마트도시과,CTV001,조암-01258,조암리211-4,"41590356","41590256","4159025632","211-4",KT, ,"37.086145","126.819014","183908.318482747","498588.520130672","1",CTM002, 
2062,AE134,1248,스마트도시과,CTV001,조암-01259,산마리노모텔골목안,"41590356","41590256","4159025632","270-90",자가망, ,"37.083491","126.81905","183910.977020214","498293.960283551","3",CTM002, 
2063,AE134,1257,스마트도시과,CTV001,조암-01268,조암리772-50,"41590356","41590256","4159025632","772-50",KT, ,"37.085073","126.819257","183929.697614666","498469.509087722","1",CTM002, 
2064,AE134,1258,스마트도시과,CTV001,조암-01269,조암리90-4,"41590356","41590256","4159025632","90-4",자가망, ,"37.08799","126.826469","184571.525976815","498792.040581882","1",CTM002, 
2065,AE134,1264,스마트도시과,CTV001,조암-01275,조암리260-12,"41590356","41590256","4159025632","260-12",KT, ,"37.084139","126.820319","184023.962167199","498365.619702458","1",CTM002, 
2066,AE134,1265,스마트도시과,CTV001,조암-01276,조암리365-27,"41590356","41590256","4159025632","365-27",자가망, ,"37.083599","126.814039","183465.422941609","498306.798556013","1",CTM002, 
2067,AE134,1266,스마트도시과,CTV001,조암-01277,조암리590,"41590356","41590256","4159025632","590",자가망, ,"37.083138","126.804426","182610.629256019","498257.341868218","1",CTM002, 
2068,AE134,1280,스마트도시과,CTV001,조암-01291,조암리513-8,"41590356","41590256","4159025632","513-8",자가망, ,"37.080283","126.803233","182503.894219132","497940.703710232","1",CTM002, 
2069,AE134,1313,스마트도시과,CTV001,조암-01324,조암리598-1,"41590356","41590256","4159025632","598-1",KT, ,"37.084009","126.801019","182307.819028808","498354.700602013","1",CTM002, 
2070,AE134,1314,스마트도시과,CTV001,조암-01325,조암리618-2,"41590356","41590256","4159025632","618-2",자가망, ,"37.080728","126.801523","182351.886965105","497990.450237996","1",CTM002, 
2071,AE134,1315,스마트도시과,CTV001,조암-01326,조암리624-6,"41590356","41590256","4159025632","624-6",자가망, ,"37.082194","126.801573","182356.686912827","498153.187705662","1",CTM002, 
2072,AE134,1316,스마트도시과,CTV001,조암-01327,조암리630-9,"41590356","41590256","4159025632","630-9",자가망, ,"37.082022","126.800484","182259.813830806","498134.295355756","1",CTM002, 
2074,AE134,1318,스마트도시과,CTV001,조암-01329,조암리756,"41590356","41590256","4159025632","756",KT, ,"37.082137","126.796471","181903.047273015","498147.732529665","1",CTM002, 
2075,AE134,1324,스마트도시과,CTV001,조암-01335,조암리144-5,"41590356","41590256","4159025632","144-5",자가망, ,"37.089394","126.820452","184036.88992575","498948.889639112","1",CTM002, 
2076,AE134,1325,스마트도시과,CTV001,조암-01336,조암리424-1,"41590356","41590256","4159025632","424-1",KT, ,"37.086347","126.811926","183278.132934678","498612.117559863","1",CTM002, 
2077,AE134,1326,스마트도시과,CTV001,조암-01337,조암리450,"41590356","41590256","4159025632","455-5",자가망, ,"37.082634","126.810947","183190.278241148","498200.323683045","1",CTM002, 
2078,AE134,1327,스마트도시과,CTV001,조암-01338,조암리493-8,"41590356","41590256","4159025632","493-8",자가망, ,"37.082207","126.807773","182907.98260058","498153.446171371","1",CTM002, 
2079,AE134,1328,스마트도시과,CTV001,조암-01339,조암리517,"41590356","41590256","4159025632","517",자가망, ,"37.080069","126.806066","182755.718931546","497916.48074841","1",CTM002, 
2080,AE134,1329,스마트도시과,CTV001,조암-01340,조암리772-83,"41590356","41590256","4159025632","29-2",KT, ,"37.095573","126.8238","184335.80619637","499634.057092787","1",CTM002, 
2081,AE134,1330,스마트도시과,CTV001,조암-01341,조암리789-1,"41590356","41590256","4159025632","789-1",KT, ,"37.09177","126.825637","184498.278980098","499211.64519159","1",CTM002, 
2082,AE134,1331,스마트도시과,CTV001,조암-01342,조암리830,"41590356","41590256","4159025632","830",자가망, ,"37.085384","126.820468","184037.43589948","498503.819547821","1",CTM002, 
2083,AE134,1332,스마트도시과,CTV001,조암-01343,조암리산54-1,"41590356","41590256","4159025632",산54-1,KT, ,"37.092602","126.816316","183669.821283018","499305.57493812","1",CTM002, 
2084,AE134,1333,스마트도시과,CTV001,조암-01344,조암리산90-1,"41590356","41590256","4159025632",산90-1,KT, ,"37.082689","126.80635","182781.608823701","498207.228331475","1",CTM002, 
2085,AE134,1342,스마트도시과,CTV001,조암-01353,조암리772-106,"41590356","41590256","4159025632","772-106",자가망, ,"37.085003","126.820002","183995.92273127","498461.614788409","1",CTM002, 
2086,AE134,1365,스마트도시과,CTV001,조암-01376,조암리363,"41590356","41590256","4159025632","363",자가망, ,"37.084","126.814769","183530.420612967","498351.151193866","1",CTM002, 
2087,AE134,1368,스마트도시과,CTV001,조암-01379,조암리270-72-고정,"41590356","41590256","4159025632","291-1",KT, ,"37.082916","126.818734","183882.749468927","498230.208491867","1",CTM002, 
2088,AE134,1398,스마트도시과,CTV001,어은-01409,어은리장안초교앞도로,"41590370","41590370","4159037021","411-7",자가망, ,"37.085241","126.822778","184242.812012678","498487.536138452","1",CTM002, 
2089,AE134,2205,스마트도시과,CTV001,조암-02223,우진약국건너편-환경,"41590356","41590256","4159025632","262-22",자가망, ,"37.084197","126.819694","183968.407473622","498372.241916998","1",CTM002, 
2091,AE134,2317,스마트도시과,CTV001,조암-02337,쌍봉산근린공원(놀이터),"41590356","41590256","4159025632",산55-12,KT, ,"37.0895","126.8185","183863.329358233","498960.943333776","3",CTM002, 
2092,AE134,2323,스마트도시과,CTV001,조암-02343,쌍봉산근린공원(체육시설),"41590356","41590256","4159025632",산55-12,KT, ,"37.089354","126.820087","184004.385781176","498944.483079024","3",CTM002, 
2093,AE134,2348,스마트도시과,CTV001,조암-02368,조암신태영아파트,"41590356","41590256","4159025632","233",자가망, ,"37.086466","126.821515","184130.748111708","498623.753852899","5",CTM002, 
2094,AE134,2352,스마트도시과,CTV001,조암-02372,조암2호어린이공원,"41590356","41590256","4159025632","790",KT, ,"37.09082","126.823903","184343.932724267","499106.572242286","3",CTM002, 
