도형번호,지형지물부호,관리번호,관리기관,행정읍면동,도엽번호,설치일자,정류장종류,정류장명,정류장유형,대장초기화여부,비고,도로구간번호,
272,AE260,99920150371,MNG259,41590115,376160242A,1990-01-01,AEE000, ,STT000,1, ,99920150590,
273,AE260,99920150374,MNG259,41590115,376160232C,1990-01-01,AEE000, ,STT000,1, ,99920150590,
274,AE260,99920150375,MNG259,41590115,376160231D,1990-01-01,AEE000, ,STT000,1, ,99920150590,
275,AE260,99920150347,MNG259,41590320,376160316A,1990-01-01,AEE000, ,STT000,1, ,99920150080,
276,AE260,99920150055,MNG259,41590370,376161774A,1990-01-01,AEE000, ,STT000,1, ,1.22E+13,
277,AE260,99920150056,MNG259,41590370,376161774A,1990-01-01,AEE000, ,STT000,1, ,1.22E+13,
278,AE260,99920150045,MNG259,41590256,376162202C,1990-01-01,AEE000, ,STT000,1, ,99920150736,
279,AE260,99920150001,MNG259,41590370,376161792D,1990-01-01,AEE000, ,STT000,1, ,1.22E+13,
280,AE260,99920150028,MNG259,41590370,376161217A,1990-01-01,AEE000, ,STT000,1, ,1.22E+13,
281,AE260,99920150029,MNG259,41590370,376161216A,1990-01-01,AEE000, ,STT000,1, ,1.22E+13,
282,AE260,99920150498,MNG259,41590340,376150468A,1990-01-01,AEE000, ,STT000,1, ,99920150263,
283,AE260,2.13E+11,MNG259,41590340,376150450B,2016-01-01,AEE004,마산1리(청촌농원),STT001,1,송산면 마산리 보도설치공사 GIS DB 구축용역(20171220),21250450008,
284,AE260,2.13E+11,MNG259,41590340,376150450B,2016-01-01,AEE004, ,STT002,1,송산면 마산리 보도설치공사 GIS DB 구축용역(20171220),21250450008,
285,AE260,2.13E+11,MNG259,41590340,376150450B,2016-01-01,AEE004, ,STT001,1,송산면 마산리 보도설치공사 GIS DB 구축용역(20171220),21250450008,
286,AE260,2.13E+11,MNG259,41590340,376150450B,2016-01-01,AEE004,마산1리마을회관,STT001,1,송산면 마산리 보도설치공사 GIS DB 구축용역(20171220),21250440006,
287,AE260,2.13E+11,MNG259,41590340,376150450B,2016-01-01,AEE004,마산1리마을회관,STT001,1,송산면 마산리 보도설치공사 GIS DB 구축용역(20171220),21250440006,
288,AE260,9.00E+13,MNG259,41590340,376150541C,2020-10-30,AEE003,마산1리,STT002,1,화성 송산테크노파크 일반산업단지,9.00E+13,
289,AE260,9.00E+13,MNG259,41590340,376150541C,2020-10-30,AEE003,마산1리,STT002,1,화성 송산테크노파크 일반산업단지,9.00E+13,
290,AE260,9.00E+13,MNG259,41590340,376150460C,2020-10-30,AEE003, ,STT002,1,화성 송산테크노파크 일반산업단지,9.00E+13,
291,AE260,9.00E+13,MNG259,41590340,376150460B,2020-10-30,AEE003, ,STT002,1,화성 송산테크노파크 일반산업단지,9.00E+13,
292,AE260,99920150348,MNG259,41590320,376160305B,1990-01-01,AEE000, ,STT000,1, ,99920150080,
293,AE260,99920150349,MNG259,41590320,376160305A,1990-01-01,AEE000, ,STT000,1, ,99920150080,
294,AE260,99920150350,MNG259,41590320,376160305A,1990-01-01,AEE000, ,STT000,1, ,99920150080,
295,AE260,99920150339,MNG259,41590320,376160365C,1990-01-01,AEE000, ,STT000,1, ,99920150078,
296,AE260,99920150340,MNG259,41590320,376160365C,1990-01-01,AEE000, ,STT000,1, ,99920150078,
297,AE260,99920150343,MNG259,41590320,376160335D,1990-01-01,AEE000, ,STT000,1, ,99920150078,
298,AE260,99920150327,MNG259,41590262,376160730A,1990-01-01,AEE000, ,STT000,1, ,99920150248,
299,AE260,99920150226,MNG259,41590262,376160770C,1990-01-01,AEE000, ,STT000,1, ,99920150257,
300,AE260,99920150312,MNG259,41590262,376160760C,1990-01-01,AEE000, ,STT000,1, ,99920150257,
301,AE260,99920150227,MNG259,41590262,376160767B,1990-01-01,AEE000, ,STT000,1, ,99920150239,
302,AE260,99920150389,MNG259,41590330,376160160A,1990-01-01,AEE000, ,STT000,1, ,99920150279,
303,AE260,99920150336,MNG259,41590330,376160628D,1990-01-01,AEE000, ,STT000,1, ,99920150294,
304,AE260,99920150272,MNG259,41590320,376160810B,1990-01-01,AEE000, ,STT000,1, ,99920150086,
305,AE260,99920150271,MNG259,41590320,376160810A,1990-01-01,AEE000, ,STT000,1, ,99920150086,
306,AE260,5.32E+11,MNG259,41590350,376150927A,2015-01-01,AEE003,전곡2리(노가리마을),STT002,1,전곡해양산업단지 도로 및 지하시설물 GIS DB구축 용역(20171207),0,
307,AE260,5.32E+11,MNG259,41590350,376150927B,2015-01-01,AEE003,전곡2리산업단지,STT002,1,전곡해양산업단지 도로 및 지하시설물 GIS DB구축 용역(20171207),0,
308,AE260,2.13E+11,MNG259,41590340,376150552A,2016-01-01,AEE004,중송1리,STT002,1,송산면 마산리 보도설치공사 GIS DB 구축용역(20171220),21250552020,
309,AE260,2.13E+11,MNG259,41590340,376150552A,2016-01-01,AEE004,중송1리,STT001,1,송산면 마산리 보도설치공사 GIS DB 구축용역(20171220),21250552021,
310,AE260,2.13E+11,MNG259,41590340,376150552A,2016-01-01,AEE004, ,STT001,1,송산면 마산리 보도설치공사 GIS DB 구축용역(20171220),21250552021,
311,AE260,2.13E+11,MNG259,41590340,376150552A,2016-01-01,AEE004,중송1리,STT001,1,송산면 마산리 보도설치공사 GIS DB 구축용역(20171220),21250552021,
312,AE260,99920150138,MNG259,41590370,376161833C,1990-01-01,AEE000, ,STT000,1, ,99920150706,
313,AE260,99920150139,MNG259,41590370,376161823A,1990-01-01,AEE000, ,STT000,1, ,99920150706,
314,AE260,8.22E+13,MNG259,41590253,376160460B,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
315,AE260,8.22E+13,MNG259,41590253,376160460A,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
316,AE260,8.22E+13,MNG259,41590253,376160460A,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
317,AE260,8.22E+13,MNG259,41590253,376160460D,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
318,AE260,8.22E+13,MNG259,41590253,376160460D,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
319,AE260,8.22E+13,MNG259,41590253,376160450C,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
320,AE260,8.22E+13,MNG259,41590253,376160450C,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
321,AE260,8.22E+13,MNG259,41590253,376160449B,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
322,AE260,8.22E+13,MNG259,41590253,376160450A,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
323,AE260,8.22E+13,MNG259,41590253,376160429C,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
324,AE260,8.22E+13,MNG259,41590253,376160429C,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
325,AE260,8.22E+13,MNG259,41590253,376160438B,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
326,AE260,8.22E+13,MNG259,41590253,376160439A,2020-01-01,AEE003, ,STT002,1,화성봉담2 공공주택지구 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
327,AE260,99920150143,MNG259,41590370,376161768D,1990-01-01,AEE000, ,STT000,1, ,99920150721,
328,AE260,99920150146,MNG259,41590370,376161757B,1990-01-01,AEE000, ,STT000,1, ,99920150721,
329,AE260,99920150151,MNG259,41590370,376161747A,1990-01-01,AEE000, ,STT000,1, ,99920150721,
330,AE260,99920150152,MNG259,41590370,376161736D,1990-01-01,AEE000, ,STT000,1, ,99920150721,
331,AE260,99920150153,MNG259,41590370,376161736D,1990-01-01,AEE000, ,STT000,1, ,99920150721,
332,AE260,99920150142,MNG259,41590370,376161770C,1990-01-01,AEE000, ,STT000,1, ,99920150722,
333,AE260,99920171002,MNG259,41590340,376122262B,2017-01-01,AEE003, ,STT999,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역(20171229),99920171020,
334,AE260,99920171001,MNG259,41590340,376122262B,2017-01-01,AEE003, ,STT999,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역(20171229),99920171020,
335,AE260,99920171004,MNG259,41590510,376160235B,2017-01-01,AEE003, ,STT999,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역(20171229),99920171025,
336,AE260,99920171003,MNG259,41590510,376160235A,2017-01-01,AEE003, ,STT999,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역(20171229),99920171025,
337,AE260,99920150035,MNG259,41590113,376122100B,1990-01-01,AEE000, ,STT000,1, ,99920171102,
338,AE260,99920150036,MNG259,41590113,376122100B,1990-01-01,AEE000, ,STT000,1, ,99920171102,
339,AE260,8.89E+11,MNG259,41590259,376161474D,2016-01-01,AEE003,"향남부영10,11단지",STT002,1,화성 향남 2지구 도로 및 지하시설물 DB 구축(20170831),614740684,
340,AE260,8.89E+11,MNG259,41590259,376161474D,2016-01-01,AEE003,"향남부영10,11단지",STT002,1,화성 향남 2지구 도로 및 지하시설물 DB 구축(20170831),614740684,
341,AE260,8.89E+11,MNG259,41590259,376161472B,2016-01-01,AEE003,하길중학교,STT001,1,화성 향남 2지구 도로 및 지하시설물 DB 구축(20170831),614720343,
342,AE260,1.22E+13,MNG259,41590350,376150875C,2015-06-01,AEE003,제부리동미산앞,STT002,1,서신 도시계획도로(소로1-7호선)개설공사 GIS DB 구축용역,1.22E+13,
343,AE260,1.22E+13,MNG259,41590350,376150866C,2015-06-01,AEE003,서울횟집앞,STT001,1,서신 도시계획도로(소로1-7호선)개설공사 GIS DB 구축용역,1.22E+13,
344,AE260,1.22E+13,MNG259,41590350,376150866C,2015-06-01,AEE003,갯벌민박앞,STT001,1,서신 도시계획도로(소로1-7호선)개설공사 GIS DB 구축용역,1.22E+13,
345,AE260,1.22E+13,MNG259,41590350,376150866B,2015-06-01,AEE003,캠핑장입구,STT001,1,서신 도시계획도로(소로1-7호선)개설공사 GIS DB 구축용역,1.22E+13,
346,AE260,1.22E+13,MNG259,41590256,376161680A,2017-12-31,AEE003,기아생활관,STT002,1,도로 및 지하매설물 GIS DB 용역(화산리),1.22E+13,
347,AE260,1.22E+13,MNG259,41590256,376161680A,2017-12-31,AEE003,기아생활관,STT002,1,도로 및 지하매설물 GIS DB 용역(화산리),1.22E+13,
348,AE260,1.22E+13,MNG259,41590256,376161679B,2017-12-31,AEE003,화신삼거리,STT002,1,도로 및 지하매설물 GIS DB 용역(화산리),1.22E+13,
349,AE260,1.22E+13,MNG259,41590350,376150856D,2015-06-01,AEE003,하와이앞,STT001,1,서신 도시계획도로(소로1-7호선)개설공사 GIS DB 구축용역,1.22E+13,
350,AE260,1.22E+13,MNG259,41590350,376150857A,2015-06-01,AEE003,제부도입구,STT001,1,서신 도시계획도로(소로1-7호선)개설공사 GIS DB 구축용역,1.22E+13,
351,AE260,99920150344,MNG259,41590320,376160321B,1990-01-01,AEE000, ,STT000,1, ,99920150091,
352,AE260,99920150221,MNG259,41590360,376160867C,1990-01-01,AEE000, ,STT000,1, ,99920150338,
353,AE260,9.00E+13,MNG259,41590420,377130864C,,AEE001,"A78블럭,부영A74블럭",STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
354,AE260,9.00E+13,MNG259,41590420,377130770C,,AEE001,동탄순환대로17,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
355,AE260,9.00E+13,MNG259,41590420,377130780A,,AEE001,동탄순환대로18,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
356,AE260,9.00E+13,MNG259,41590420,377130871A,,AEE001,동탄순환대로270,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
357,AE260,9.00E+13,MNG259,41590420,377130871D,,AEE001,"A89,A90",STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
358,AE260,9.00E+13,MNG259,41590420,377130872A,,AEE001,금호어울림레이크,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
359,AE260,9.00E+13,MNG259,41590420,377130872A,,AEE001,금호어울림레이크,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
360,AE260,9.00E+13,MNG259,41590420,377130872C,,AEE001,"A90,A89",STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
361,AE260,9.00E+13,MNG259,41590420,377130872D,,AEE001,금호어울림레이크,STT001,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
362,AE260,9.00E+13,MNG259,41590420,377130872D,,AEE001,금호어울림레이크,STT001,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
363,AE260,9.00E+13,MNG259,41590420,377130790A,,AEE001, ,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
364,AE260,9.00E+13,MNG259,41590420,377130881A,,AEE001,꽃가마약수터,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
365,AE260,9.00E+13,MNG259,41590420,377130881A,,AEE001,꽃가마약수터,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
366,AE260,9.00E+13,MNG259,41590420,377130881D,,AEE001,한국제지,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
367,AE260,9.00E+13,MNG259,41590420,377130882A,,AEE001,한국제지,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
368,AE260,9.00E+13,MNG259,41590420,377130864B,,AEE001,부영A70블럭,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
369,AE260,99920150306,MNG259,41590262,376160832A,1990-01-01,AEE000, ,STT000,1, ,99920150685,
370,AE260,99920150300,MNG259,41590360,376160834C,1990-01-01,AEE000, ,STT000,1, ,99920150685,
371,AE260,99920150301,MNG259,41590360,376160834C,1990-01-01,AEE000, ,STT000,1, ,99920150685,
372,AE260,99920150302,MNG259,41590360,376160834C,1990-01-01,AEE000, ,STT000,1, ,99920150685,
373,AE260,99920150303,MNG259,41590360,376160833A,1990-01-01,AEE000, ,STT000,1, ,99920150685,
374,AE260,99920150298,MNG259,41590360,376160845C,1990-01-01,AEE000, ,STT000,1, ,99920150693,
375,AE260,99920150299,MNG259,41590360,376160845C,1990-01-01,AEE000, ,STT000,1, ,99920150693,
376,AE260,99920150293,MNG259,41590360,376160856C,1990-01-01,AEE000, ,STT000,1, ,99920150691,
377,AE260,99920150294,MNG259,41590360,376160856C,1990-01-01,AEE000, ,STT000,1, ,99920150691,
378,AE260,99920150295,MNG259,41590360,376160855B,1990-01-01,AEE000, ,STT000,1, ,99920150691,
379,AE260,99920150296,MNG259,41590360,376160855B,1990-01-01,AEE000, ,STT000,1, ,99920150691,
380,AE260,99920150297,MNG259,41590360,376160855B,1990-01-01,AEE000, ,STT000,1, ,99920150691,
381,AE260,99920150437,MNG259,41590350,376151065C,1990-01-01,AEE000, ,STT000,1, ,99920150652,
382,AE260,99920150451,MNG259,41590330,376151019D,1990-01-01,AEE000, ,STT000,1, ,99920150634,
383,AE260,99920150453,MNG259,41590330,376151010A,1990-01-01,AEE000, ,STT000,1, ,99920150634,
384,AE260,99920150486,MNG259,41590340,376150540A,1990-01-01,AEE000, ,STT000,1, ,99920150609,
385,AE260,99920150424,MNG259,41590350,376151521A,1990-01-01,AEE000, ,STT000,1, ,99920150664,
386,AE260,99920150425,MNG259,41590350,376151521A,1990-01-01,AEE000, ,STT000,1, ,99920150664,
387,AE260,99920150428,MNG259,41590350,376151439D,1990-01-01,AEE000, ,STT000,1, ,99920150664,
388,AE260,99920150429,MNG259,41590350,376151430D,1990-01-01,AEE000, ,STT000,1, ,99920150664,
389,AE260,99920150478,MNG259,41590340,376150584D,1990-01-01,AEE000, ,STT000,1, ,99920150610,
390,AE260,99920150479,MNG259,41590340,376150584B,1990-01-01,AEE000, ,STT000,1, ,99920150610,
391,AE260,99920150455,MNG259,41590350,376151001A,1990-01-01,AEE000, ,STT000,1, ,99920150610,
392,AE260,99920150469,MNG259,41590350,376150948B,1990-01-01,AEE000, ,STT000,1, ,99920150610,
393,AE260,99920150470,MNG259,41590350,376150919C,1990-01-01,AEE000, ,STT000,1, ,99920150610,
394,AE260,99920150471,MNG259,41590350,376150910C,1990-01-01,AEE000, ,STT000,1, ,99920150610,
395,AE260,99920150405,MNG259,41590330,376160613B,1990-01-01,AEE000, ,STT000,1, ,99920150639,
396,AE260,99920150309,MNG259,41590320,376160807A,1990-01-01,AEE000, ,STT000,1, ,99920150528,
397,AE260,99920150280,MNG259,41590320,376160398C,1990-01-01,AEE000, ,STT000,1, ,99920150528,
398,AE260,99920150281,MNG259,41590320,376160398C,1990-01-01,AEE000, ,STT000,1, ,99920150528,
399,AE260,99920150222,MNG259,41590360,376160867C,1990-01-01,AEE000, ,STT000,1, ,99920150338,
400,AE260,99920150241,MNG259,41590600,377130768C,1990-01-01,AEE000, ,STT000,1, ,99920150021,
401,AE260,99920150242,MNG259,41590600,377130768C,1990-01-01,AEE000, ,STT000,1, ,99920150021,
402,AE260,99920150262,MNG259,41590590,377130279B,1990-01-01,AEE000, ,STT000,1, ,99920150014,
403,AE260,99920150263,MNG259,41590590,377130279B,1990-01-01,AEE000, ,STT000,1, ,99920150014,
404,AE260,99920150264,MNG259,41590590,377130269D,1990-01-01,AEE000, ,STT000,1, ,99920150014,
405,AE260,99920150265,MNG259,41590590,377130269B,1990-01-01,AEE000, ,STT000,1, ,99920150014,
406,AE260,99920150073,MNG259,41590400,376161940C,1990-01-01,AEE000, ,STT000,1, ,99920150311,
407,AE260,4.22E+13,MNG259,41590340,376150577B,2016-01-01,AEE003,송산면복지회관,STT002,1,송산도시계획도로(대3-1호선)개설공사(1공구) GIS DB구축 사업,4.22E+13,
408,AE260,4.22E+13,MNG259,41590340,376150577B,2016-01-01,AEE003,송산면복지회관,STT002,1,송산도시계획도로(대3-1호선)개설공사(1공구) GIS DB구축 사업,4.22E+13,
409,AE260,1.22E+13,MNG259,41590400,376162044D,2017-07-01,AEE003,용소3리,STT002,1,용소리 도로확포장공사 GIS DB 구축용역,1.22E+13,
410,AE260,1.22E+13,MNG259, ,377130714D,2015-06-01,AEE003,나루마을,STT001,1,반송초교앞 교차로 교통혼잡지구 개선사업 GIS DB 구축용역,1.22E+13,
411,AE260,8.21E+13,MNG259,41590140,376122233B,2019-01-01,AEE003, ,STT002,1, ,8.21E+13,
412,AE260,8.21E+13,MNG259,41590140,376122233B,2019-01-01,AEE003, ,STT002,1, ,8.21E+13,
413,AE260,8.21E+13,MNG259,41590140,376122224C,2019-01-01,AEE003, ,STT002,1, ,8.21E+13,
414,AE260,8.21E+13,MNG409,41590140,376122245A,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
415,AE260,8.21E+13,MNG409,41590140,376122245A,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
416,AE260,8.21E+13,MNG409,41590140,376122234B,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
417,AE260,8.21E+13,MNG409,41590140,376122234B,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
418,AE260,8.21E+13,MNG409,41590140,376122213D,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
419,AE260,8.21E+13,MNG409,41590140,376122213D,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
420,AE260,8.21E+13,MNG409,41590140,376122222B,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
421,AE260,8.21E+13,MNG409,41590140,376122256B,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
422,AE260,8.21E+13,MNG409,41590140,376122256B,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
423,AE260,8.21E+13,MNG409,41590140,376122224C,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
424,AE260,8.21E+13,MNG409,41590140,376122224C,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
425,AE260,8.21E+13,MNG409,41590140,376122245D,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
426,AE260,8.21E+13,MNG409,41590140,376122245D,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
427,AE260,8.21E+13,MNG409,41590140,376122235D,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
428,AE260,8.21E+13,MNG409,41590140,376122235D,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
429,AE260,8.21E+13,MNG409,41590140,376122235A,2018-01-01,AEE003, ,STT002,1, ,8.21E+13,
430,AE260,9.00E+13,MNG259,41590420,377130866C,,AEE001,반도10차,STT001,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
431,AE260,9.00E+13,MNG259,41590420,377130866D,,AEE001, ,STT002,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
432,AE260,8.22E+13,MNG259,41590259,376161476D,2017-12-01,AEE000, ,STT002,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
433,AE260,8.22E+13,MNG259,41590259,376161476D,2017-12-01,AEE000, ,STT002,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
434,AE260,8.22E+13,MNG259,41590259,376161477C,2017-12-01,AEE000, ,STT002,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
435,AE260,8.22E+13,MNG259,41590259,376161477C,2017-12-01,AEE000, ,STT002,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
436,AE260,8.22E+13,MNG259,41590259,376161477C,2017-12-01,AEE003,양석골,STT001,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
437,AE260,8.22E+13,MNG259,41590259,376161487A,2017-12-01,AEE003,양석골,STT001,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
438,AE260,8.22E+13,MNG259,41590400,376161588C,2017-12-01,AEE000, ,STT002,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
439,AE260,8.22E+13,MNG259,41590400,376161588D,2017-12-01,AEE000, ,STT002,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
440,AE260,8.22E+13,MNG259,41590259,376161531D,2020-01-01,AEE003,동오리종점,STT002,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
441,AE260,8.22E+13,MNG259,41590259,376161531D,2020-01-01,AEE003,동오리종점,STT002,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
442,AE260,8.22E+13,MNG259,41590259,376161512B,2020-01-01,AEE003,효원납골공원,STT002,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
443,AE260,8.22E+13,MNG259,41590259,376161512D,2020-01-01,AEE003,효원납골공원,STT002,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
444,AE260,8.22E+13,MNG259,41590410,376161503C,2020-01-01,AEE003,동오첨단산업단지,STT002,1,화성향남2 주변도로 건설사업 도로 및 지하시설물 GIS DB 구축용역,8.22E+13,
445,AE260,99920150119,MNG259,41590259,376161433C,1990-01-01,AEE000, ,STT000,1, ,99920150390,
446,AE260,99920150285,MNG259,41590310,376122432A,1990-01-01,AEE000, ,STT000,1, ,99920150189,
447,AE260,99920150126,MNG259,41590360,376160996A,1990-01-01,AEE000, ,STT000,1, ,99920150334,
448,AE260,99920150127,MNG259,41590360,376160996A,1990-01-01,AEE000, ,STT000,1, ,99920150334,
449,AE260,99920150128,MNG259,41590360,376160986D,1990-01-01,AEE000, ,STT000,1, ,99920150334,
450,AE260,99920150129,MNG259,41590360,376160986D,1990-01-01,AEE000, ,STT000,1, ,99920150334,
451,AE260,99920150140,MNG259,41590370,376161813A,1990-01-01,AEE000, ,STT000,1, ,99920150480,
452,AE260,99920150141,MNG259,41590370,376161813A,1990-01-01,AEE000, ,STT000,1, ,99920150480,
453,AE260,99920150103,MNG259,41590259,376161477B,1990-01-01,AEE000, ,STT000,1, ,99920150461,
454,AE260,99920150084,MNG259,41590259,376161829A,1990-01-01,AEE000, ,STT000,1, ,99920150433,
455,AE260,99920150049,MNG259,41590370,376161892C,1990-01-01,AEE000, ,STT000,1, ,99920150470,
456,AE260,99920150050,MNG259,41590370,376161892C,1990-01-01,AEE000, ,STT000,1, ,99920150470,
457,AE260,99920150475,MNG259,41590340,376150586A,1990-01-01,AEE000, ,STT000,1, ,8.22E+13,
458,AE260,2.22E+13,MNG259,41590310,376122366D,2019-02-01,AEE003,임시정류장,STT000,1,시도78호선 야목교차로개선사업 GIS DB 구축용역,2.22E+13,
459,AE260,4.22E+13,MNG259,41590320,376160324D,2016-01-01,AEE003,비봉우체국,STT001,1,비봉 도시계획도로(중로2-3호선)개설공사 GIS DB구축 사업,4.22E+13,
460,AE260,99920150181,MNG259,41590360,376161315C,1990-01-01,AEE000, ,STT000,1, ,99920150676,
461,AE260,99920150194,MNG259,41590256,376161244C,1990-01-01,AEE000, ,STT000,1, ,99920150743,
462,AE260,99920150473,MNG259,41590340,376150593A,1990-01-01,AEE000, ,STT000,1, ,99920150610,
463,AE260,99920150454,MNG259,41590340,376151005C,1990-01-01,AEE000, ,STT000,1, ,99920150649,
464,AE260,99920150276,MNG259,41590310,376160419B,1990-01-01,AEE000, ,STT000,1, ,99920150199,
465,AE260,99920150369,MNG259,41590115,376160242B,1990-01-01,AEE000, ,STT000,1, ,99920150590,
466,AE260,2.21E+13,MNG000,41590585,377130276B,2019-11-01,AEE003,동탄이마트,STT002,1,H3 도로개선공사 GIS DB 구축용역,2100319007,
467,AE260,1.22E+13,MNG259,41590330,376160186A,2017-12-01,AEE003, ,STT001,1,마도면 송정로 보도설치공사 외 2건 GIS DB 구축용역,1.22E+13,
468,AE260,1.22E+13,MNG259,41590340,376150579D,2017-12-01,AEE003,봉가1리,STT002,1,마도면 송정로 보도설치공사 외 2건 GIS DB 구축용역,1.22E+13,
469,AE260,2.22E+13,MNG417,41590570,377130183D,2019-12-01,AEE003,안녕농협삼거리,STT002,1,"화산도시계획도로 중로2-7,소로1-18호선 개설공사 GIS DB 구축용역",2.22E+13,
470,AE260,8.89E+11,MNG259,41590259,376161472B,2016-01-01,AEE003,하길중학교,STT001,1,화성 향남 2지구 도로 및 지하시설물 DB 구축(20170831),614720344,
471,AE260,9.00E+11,MNG259,41590340,376150539C,2013-11-01,AEE004,용포2리(영계),STT002,1,정류/마을/용포2리(영계)/철골조/164번,90000441609,
