도형번호,지형지물부호,관리번호,행정읍면동,도엽번호,관리기관,대장초기화여부,납품업체,로딩일자
5920,AE915,99920159578,41590330,376151029B,MNG244,1, ,
5921,AE915,99920159579,41590330,376151029B,MNG244,1, ,
5922,AE915,99920152067,41590400,376161585C,MNG244,1, ,
5923,AE915,99920152068,41590400,376161585C,MNG244,1, ,
5924,AE915,99920152066,41590400,376161585A,MNG244,1, ,
5925,AE915,99920152089,41590400,376161579A,MNG244,1, ,
5926,AE916,99920151514,41590400,376162041D,MNG244,1, ,
5927,AE915,99920151515,41590400,376162041D,MNG244,1, ,
5928,AE915,99920151516,41590400,376162041D,MNG244,1, ,
5929,AE916,99920151517,41590400,376162041D,MNG244,1, ,
5930,AE916,99920151518,41590400,376162041D,MNG244,1, ,
5931,AE915,99920159694,41590350,376150969D,MNG244,1, ,
5932,AE915,99920159641,41590350,376151014A,MNG244,1, ,
5933,AE915,99920156128,41590310,376160419B,MNG244,1, ,
5934,AE916,99920159505,41590350,376151042A,MNG244,1, ,
5935,AE915,99920159508,41590330,376151040B,MNG244,1, ,
5936,AE915,99920151728,41590400,376161950A,MNG244,1, ,
5937,AE915,99920158975,41590330,376160167C,MNG244,1, ,
5938,AE915,99920158915,41590330,376160184D,MNG244,1, ,
5939,AE915,99920160400,41590340,376150513A,MNG244,1, ,
5940,AE915,99920160402,41590340,376150513A,MNG244,1, ,
5941,AE915,99920160403,41590340,376150513A,MNG244,1, ,
5942,AE915,99920160410,41590340,376150513A,MNG244,1, ,
5943,AE915,99920160412,41590340,376150512D,MNG244,1, ,
5944,AE915,99920160413,41590340,376150512A,MNG244,1, ,
5945,AE915,99920152879,41590410,376161094D,MNG244,1, ,
5946,AE915,99920152889,41590410,376161088A,MNG244,1, ,
5947,AE915,99920152581,41590259,376161427A,MNG244,1, ,
5948,AE915,99920153460,41590370,376161743D,MNG244,1, ,
5949,AE915,99920154772,41590360,376160882B,MNG244,1, ,
5950,AE915,99920156957,41590107,376160821D,MNG244,1, ,
5951,AE915,99920151525,41590400,376162041D,MNG244,1, ,
5952,AE915,99920158205,41590114,376160215C,MNG244,1, ,
5953,AE915,99920158207,41590114,376160215C,MNG244,1, ,
5954,AE915,99920154379,41590256,376161254D,MNG244,1, ,
5955,AE915,99920156855,41590360,376160832B,MNG244,1, ,
5956,AE310,500179,41590410,377130672B,MNG244,1, ,
5957,AE915,506769,41590570,377130193B,MNG244,1, ,
5958,AE915,107243,41590410,376161057B,MNG244,1, ,
5959,AE915,99920151486,41590400,376162049C,MNG244,1, ,
5960,AE916,99920158160,41590320,376160227C,MNG244,1, ,
5961,AE915,99920155801,41590126,376161010C,MNG244,1, ,
5962,AE915,99920157276,41590102,376160734D,MNG244,1, ,
5963,AE915,99920157277,41590102,376160734D,MNG244,1, ,
5964,AE915,99920157261,41590102,376160734B,MNG244,1, ,
5965,AE915,99920157264,41590102,376160734B,MNG244,1, ,
5966,AE915,99920157265,41590102,376160734B,MNG244,1, ,
5967,AE915,99920157584,41590320,376160385A,MNG244,1, ,
5968,AE915,99920156381,41590310,376122471B,MNG244,1, ,
5969,AE915,99920156382,41590310,376122471B,MNG244,1, ,
5970,AE915,99920151856,41590259,376161923A,MNG244,1, ,
5971,AE915,99920151857,41590259,376161923A,MNG244,1, ,
5972,AE915,99920150246,41590320,376160306C,MNG244,1, ,
5973,AE916,99920150248,41590320,376160306C,MNG244,1, ,
5974,AE915,99920150250,41590320,376160306C,MNG244,1, ,
5975,AE915,99920150251,41590320,376160306C,MNG244,1, ,
5976,AE915,99920150252,41590320,376160306C,MNG244,1, ,
5977,AE916,99920157533,41590101,376160610C,MNG244,1, ,
5978,AE915,99920157008,41590106,376160760C,MNG244,1, ,
5979,AE915,99920159103,41590350,376151501A,MNG244,1, ,
5980,AE915,99920151920,41590400,376161908D,MNG244,1, ,
5981,AE915,99920151921,41590400,376161908D,MNG244,1, ,
5982,AE915,99920150748,41590370,376162214C,MNG244,1, ,
5983,AE915,99920155676,41590588,377130392B,MNG244,1, ,
5984,AE916,99920160100,41590340,376150555C,MNG244,1, ,
5985,AE915,99920159157,41590350,376151438B,MNG244,1, ,
5986,AE915,99920158654,41590330,376160656B,MNG244,1, ,
5987,AE916,99920160685,41590340,376112499D,MNG244,1, ,
5988,AE915,99920158935,41590340,376160172D,MNG244,1, ,
5989,AE915,99920158661,41590330,376160647B,MNG244,1, ,
5990,AE915,99920159699,41590350,376150966B,MNG244,1, ,
5991,AE914,201785,41590259,376161533D,MNG244,1, ,
5992,AE915,102150,41590253,376160556C,MNG244,1, ,
5993,AE916,99920157615,41590320,376160375A,MNG244,1, ,
5994,AE915,99920153255,41590370,376161770B,MNG244,1, ,
5995,AE916,99920154942,41590103,376160791B,MNG244,1, ,
5996,AE916,99920150638,41590370,376162238D,MNG244,1, ,
5997,AE915,99920150647,41590370,376162238D,MNG244,1, ,
5998,AE915,99920160304,41590340,376150536B,MNG244,1, ,
5999,AE915,99920160297,41590340,376150536A,MNG244,1, ,
6000,AE915,99920160222,41590340,376150542B,MNG244,1, ,
6001,AE915,99920160223,41590340,376150542B,MNG244,1, ,
6002,AE915,99920156089,41590320,376160421C,MNG244,1, ,
6003,AE916,99920158877,41590330,376160186C,MNG244,1, ,
6004,AE915,99920160144,41590340,376150552C,MNG244,1, ,
6005,AE915,99920156852,41590360,376160832B,MNG244,1, ,
6006,AE915,99920159721,41590350,376150960A,MNG244,1, ,
6007,AE915,99920159722,41590350,376150960A,MNG244,1, ,
1404,AE915,99920155168,41590600,377130894B,MNG244,1, ,
1405,AE915,99920157562,41590320,376160387A,MNG244,1, ,
1406,AE915,99920157565,41590320,376160387A,MNG244,1, ,
1407,AE915,99920157487,41590102,376160630D,MNG244,1, ,
1408,AE915,99920150780,41590370,376162203D,MNG244,1, ,
1409,AE915,99920150781,41590370,376162203D,MNG244,1, ,
1410,AE915,99920150783,41590370,376162203D,MNG244,1, ,
1411,AE915,99920150784,41590370,376162203D,MNG244,1, ,
1412,AE915,99920150785,41590370,376162203D,MNG244,1, ,
1413,AE916,99920150778,41590370,376162203B,MNG244,1, ,
1414,AE916,99920150788,41590370,376162203B,MNG244,1, ,
1415,AE915,99920150790,41590370,376162203B,MNG244,1, ,
1416,AE916,99920151003,41590370,376161892C,MNG244,1, ,
1417,AE915,99920154996,41590106,376160780A,MNG244,1, ,
1418,AE915,99920155004,41590106,376160779B,MNG244,1, ,
1419,AE915,99920159563,41590330,376151030A,MNG244,1, ,
1420,AE916,99920159570,41590330,376151030A,MNG244,1, ,
1421,AE915,99920159571,41590330,376151030A,MNG244,1, ,
1422,AE915,99920157069,41590104,376160753B,MNG244,1, ,
1423,AE915,99920157070,41590104,376160753B,MNG244,1, ,
1424,AE915,99920150712,41590370,376162229D,MNG244,1, ,
1425,AE915,99920157807,41590320,376160327B,MNG244,1, ,
1426,AE915,99920159740,41590350,376150957B,MNG244,1, ,
1427,AE916,99920159747,41590350,376150957B,MNG244,1, ,
1428,AE916,99920159748,41590350,376150957B,MNG244,1, ,
1429,AE915,99920159741,41590350,376150957A,MNG244,1, ,
1430,AE915,99920159742,41590350,376150957A,MNG244,1, ,
1431,AE915,99920159743,41590350,376150957A,MNG244,1, ,
1432,AE915,99920156185,41590320,376160399C,MNG244,1, ,
1433,AE915,99920156186,41590320,376160399B,MNG244,1, ,
1434,AE915,99920156187,41590320,376160399B,MNG244,1, ,
1435,AE915,99920156188,41590320,376160399B,MNG244,1, ,
1436,AE915,99920156191,41590320,376160398D,MNG244,1, ,
1437,AE915,99920156193,41590320,376160398D,MNG244,1, ,
1438,AE915,99920160225,41590340,376150542B,MNG244,1, ,
1439,AE916,500259,41590520,377130168D,MNG244,1, ,
1440,AE915,506399,41590570,377130171D,MNG244,1, ,
1441,AE915,99920150107,41590115,376160233C,MNG244,1, ,
1442,AE915,99920150104,41590115,376160233A,MNG244,1, ,
1443,AE915,99920158222,41590320,376160209A,MNG244,1, ,
1444,AE915,99920158223,41590320,376160209A,MNG244,1, ,
1445,AE915,99920158224,41590320,376160209A,MNG244,1, ,
1446,AE915,99920158225,41590320,376160209A,MNG244,1, ,
1447,AE915,99920158226,41590320,376160209A,MNG244,1, ,
1448,AE915,99920158042,41590108,376160260B,MNG244,1, ,
1449,AE915,99920150127,41590101,376160271D,MNG244,1, ,
1450,AE916,99920150167,41590340,376151005D,MNG244,1, ,
1451,AE915,99920160489,41590340,376150476C,MNG244,1, ,
1452,AE915,99920160481,41590340,376150476B,MNG244,1, ,
1453,AE915,99920160482,41590340,376150476B,MNG244,1, ,
1454,AE915,99920156431,41590310,376122461D,MNG244,1, ,
1455,AE915,99920156432,41590310,376122461D,MNG244,1, ,
1456,AE915,99920156383,41590310,376122471B,MNG244,1, ,
1457,AE915,99920156385,41590310,376122471B,MNG244,1, ,
1458,AE916,99920157330,41590102,376160721D,MNG244,1, ,
1459,AE915,507641,41590570,377130622A,MNG244,1, ,
1460,AE915,105295,41590253,376160909A,MNG244,1, ,
1461,AE915,99920150146,41590330,376151026A,MNG244,1, ,
1462,AE915,99920150147,41590330,376151026A,MNG244,1, ,
1463,AE915,99920150149,41590330,376151026A,MNG244,1, ,
1464,AE916,99920150150,41590330,376151026A,MNG244,1, ,
1465,AE915,99920150152,41590330,376151026A,MNG244,1, ,
1466,AE915,99920150153,41590330,376151016C,MNG244,1, ,
1467,AE916,99920150154,41590330,376151015B,MNG244,1, ,
1468,AE915,99920157180,41590102,376160744A,MNG244,1, ,
1469,AE915,99920157190,41590102,376160744A,MNG244,1, ,
1470,AE915,99920150172,41590340,376151005D,MNG244,1, ,
1471,AE915,99920150173,41590340,376151005D,MNG244,1, ,
1472,AE915,99920150174,41590340,376151005D,MNG244,1, ,
1473,AE915,99920154526,41590103,376161202A,MNG244,1, ,
1474,AE916,99920154527,41590103,376161202A,MNG244,1, ,
1475,AE915,99920150098,41590310,376122431D,MNG244,1, ,
1476,AE915,99920151769,41590400,376161944D,MNG244,1, ,
1477,AE915,99920151770,41590400,376161944D,MNG244,1, ,
1478,AE915,99920159917,41590340,376150586C,MNG244,1, ,
1479,AE916,99920150726,41590370,376162228D,MNG244,1, ,
1480,AE915,99920157849,41590320,376160321A,MNG244,1, ,
1481,AE915,99920159617,41590330,376151018D,MNG244,1, ,
1482,AE916,99920160384,41590340,376150520C,MNG244,1, ,
1483,AE916,99920160385,41590340,376150520C,MNG244,1, ,
1484,AE915,99920157969,41590101,376160274A,MNG244,1, ,
1485,AE915,99920157970,41590101,376160274A,MNG244,1, ,
1486,AE915,99920159305,41590350,376151082D,MNG244,1, ,
1487,AE915,99920157403,41590102,376160660A,MNG244,1, ,
1488,AE915,99920151507,41590400,376162046B,MNG244,1, ,
1489,AE915,99920151498,41590400,376162046A,MNG244,1, ,
1490,AE916,99920151499,41590400,376162046A,MNG244,1, ,
1491,AE915,99920159562,41590330,376151030A,MNG244,1, ,
1492,AE915,99920150083,41590320,376160308A,MNG244,1, ,
1493,AE915,99920150084,41590320,376160308A,MNG244,1, ,
1494,AE915,99920150085,41590320,376160308A,MNG244,1, ,
1495,AE915,99920150086,41590320,376160308A,MNG244,1, ,
1496,AE915,99920150087,41590320,376160308A,MNG244,1, ,
1497,AE915,99920155361,41590588,377130801B,MNG244,1, ,
1498,AE915,99920157409,41590102,376160660D,MNG244,1, ,
1499,AE915,99920156264,41590320,376160309A,MNG244,1, ,
1500,AE916,99920160185,41590340,376150550C,MNG244,1, ,
1501,AE915,99920154245,41590370,376161287A,MNG244,1, ,
1502,AE914,103675,41590253,376160572C,MNG244,1, ,
1503,AE915,99920157100,41590102,376160751A,MNG244,1, ,
3007,AE915,99920158601,41590111,376122266B,MNG244,1, ,
3008,AE916,99920158599,41590111,376122266A,MNG244,1, ,
3009,AE915,99920150983,41590370,376161894D,MNG244,1, ,
3010,AE916,99920150786,41590370,376162203A,MNG244,1, ,
3011,AE915,99920158019,41590109,376160266A,MNG244,1, ,
3012,AE915,99920156323,41590310,376122482C,MNG244,1, ,
3013,AE915,99920156325,41590310,376122482C,MNG244,1, ,
3014,AE915,99920160147,41590340,376150552A,MNG244,1, ,
3015,AE915,99920160148,41590340,376150552A,MNG244,1, ,
3016,AE915,99920151446,41590400,376162061B,MNG244,1, ,
3017,AE915,99920151448,41590400,376162061B,MNG244,1, ,
3018,AE915,99920159020,41590340,376160142C,MNG244,1, ,
3019,AE915,99920159021,41590340,376160142C,MNG244,1, ,
3020,AE915,99920158932,41590340,376160172D,MNG244,1, ,
3021,AE915,99920157557,41590108,376160393B,MNG244,1, ,
3022,AE916,99920158559,41590320,376122279A,MNG244,1, ,
3023,AE916,99920158560,41590320,376122279A,MNG244,1, ,
3024,AE915,99920158972,41590330,376160167B,MNG244,1, ,
3025,AE915,99920151814,41590400,376161929A,MNG244,1, ,
3026,AE916,99920151526,41590400,376162041D,MNG244,1, ,
3027,AE915,99920158969,41590330,376160167A,MNG244,1, ,
3028,AE915,99920158973,41590330,376160167A,MNG244,1, ,
3029,AE915,99920151530,41590400,376162041D,MNG244,1, ,
3030,AE915,99920158913,41590330,376160184B,MNG244,1, ,
3031,AE915,99920158914,41590330,376160184B,MNG244,1, ,
3032,AE915,99920160429,41590340,376150511B,MNG244,1, ,
3033,AE915,99920160431,41590340,376150511B,MNG244,1, ,
3034,AE915,99920159679,41590350,376150970D,MNG244,1, ,
3035,AE916,99920156085,41590320,376160431A,MNG244,1, ,
3036,AE915,99920156087,41590320,376160421C,MNG244,1, ,
3037,AE916,99920159153,41590350,376151438A,MNG244,1, ,
3038,AE915,99920159154,41590350,376151438A,MNG244,1, ,
3039,AE915,99920159164,41590350,376151437D,MNG244,1, ,
3040,AE915,99920159165,41590350,376151430D,MNG244,1, ,
3041,AE916,99920151399,41590410,377131121A,MNG244,1, ,
3042,AE915,99920151401,41590410,377131113D,MNG244,1, ,
3043,AE915,99920151402,41590410,377131113B,MNG244,1, ,
3044,AE915,99920151403,41590410,377131113B,MNG244,1, ,
3045,AE916,99920151404,41590410,377131111C,MNG244,1, ,
3046,AE915,99920151406,41590410,377131104D,MNG244,1, ,
3047,AE915,99920151405,41590410,377131105A,MNG244,1, ,
3048,AE915,99920151407,41590410,377131104B,MNG244,1, ,
3049,AE916,99920158392,41590114,376160129C,MNG244,1, ,
3050,AE915,99920156544,41590310,376122389D,MNG244,1, ,
3051,AE915,99920156540,41590310,376122389C,MNG244,1, ,
3052,AE915,99920156543,41590310,376122389C,MNG244,1, ,
3053,AE915,99920156536,41590310,376122389A,MNG244,1, ,
3054,AE915,99920156537,41590310,376122389A,MNG244,1, ,
3055,AE916,99920156538,41590310,376122389A,MNG244,1, ,
3056,AE915,99920156539,41590310,376122389A,MNG244,1, ,
3057,AE915,99920156006,41590253,376160484B,MNG244,1, ,
3058,AE915,99920157081,41590102,376160753D,MNG244,1, ,
3059,AE915,99920157086,41590102,376160753D,MNG244,1, ,
3060,AE915,99920158573,41590110,376122274D,MNG244,1, ,
3061,AE916,99920157146,41590102,376160746A,MNG244,1, ,
3062,AE915,99920157147,41590102,376160746A,MNG244,1, ,
3063,AE915,99920157148,41590102,376160746A,MNG244,1, ,
3064,AE915,99920157402,41590102,376160660A,MNG244,1, ,
3065,AE916,99920158440,41590320,376122371A,MNG244,1, ,
3066,AE915,99920159429,41590350,376151061A,MNG244,1, ,
3067,AE915,99920159430,41590350,376151061A,MNG244,1, ,
3068,AE915,99920159432,41590350,376151061A,MNG244,1, ,
3069,AE915,99920159436,41590350,376151061A,MNG244,1, ,
3070,AE915,99920159437,41590350,376151061A,MNG244,1, ,
3071,AE915,99920158602,41590111,376122266D,MNG244,1, ,
3072,AE915,99920156427,41590310,376122461D,MNG244,1, ,
3073,AE915,99920159731,41590350,376150959A,MNG244,1, ,
3074,AE915,99920157184,41590104,376160744C,MNG244,1, ,
3075,AE915,99920159211,41590350,376151409D,MNG244,1, ,
3076,AE915,99920156386,41590310,376122471B,MNG244,1, ,
3077,AE915,99920157713,41590320,376160346C,MNG244,1, ,
3078,AE915,99920160693,41590340,376112499A,MNG244,1, ,
3079,AE915,99920160694,41590340,376112499A,MNG244,1, ,
3080,AE915,99920160695,41590340,376112499A,MNG244,1, ,
3081,AE915,99920160697,41590340,376112498B,MNG244,1, ,
3082,AE915,99920159482,41590350,376151054C,MNG244,1, ,
3083,AE915,99920157236,41590107,376160740D,MNG244,1, ,
3084,AE915,99920155467,41590600,377130748D,MNG244,1, ,
3085,AE915,99920155459,41590600,377130748B,MNG244,1, ,
3086,AE916,500487,41590410,377130671B,MNG244,1, ,
3087,AE914,110080,41590360,376160985B,MNG244,1, ,
3088,AE914,200308,41590360,376160847B,MNG244,1, ,
3089,AE915,101482,41590560,376160556B,MNG244,1, ,
3090,AE915,507368,41590550,377130253C,MNG244,1, ,
3091,AE914,504145,41590520,377130170D,MNG244,1, ,
3092,AE916,99920150960,41590256,376162104C,MNG244,1, ,
3093,AE916,99920150950,41590256,376162104A,MNG244,1, ,
3094,AE915,99920150961,41590256,376162104A,MNG244,1, ,
3095,AE913,500039,41590410,377130661C,MNG244,1, ,
3096,AE915,99920155339,41590600,377130819C,MNG244,1, ,
3097,AE915,99920155341,41590600,377130819C,MNG244,1, ,
3098,AE915,99920157451,41590102,376160640D,MNG244,1, ,
3099,AE915,99920157452,41590102,376160640D,MNG244,1, ,
3100,AE915,99920154430,41590360,376161240C,MNG244,1, ,
3101,AE915,506432,41590570,377130172D,MNG244,1, ,
3102,AE914,503767,41590550,377130242D,MNG244,1, ,
3103,AE915,99920159445,41590330,376151059C,MNG244,1, ,
3104,AE916,99920159875,41590340,376150591C,MNG244,1, ,
3105,AE915,99920159878,41590340,376150591C,MNG244,1, ,
3106,AE915,99920150069,41590320,376160352B,MNG244,1, ,
4507,AE915,99920155493,41590600,377130738B,MNG244,1, ,
4508,AE915,99920151704,41590400,376161959B,MNG244,1, ,
4509,AE915,99920158356,41590115,376160150D,MNG244,1, ,
4510,AE915,99920152095,41590400,376161578D,MNG244,1, ,
4511,AE916,99920152098,41590400,376161578D,MNG244,1, ,
4512,AE915,99920152099,41590400,376161578D,MNG244,1, ,
4513,AE915,99920152100,41590400,376161578B,MNG244,1, ,
4514,AE915,99920159491,41590330,376151048A,MNG244,1, ,
4515,AE915,99920158341,41590330,376160158B,MNG244,1, ,
4516,AE915,99920158342,41590330,376160158B,MNG244,1, ,
4517,AE915,99920158344,41590330,376160158B,MNG244,1, ,
4518,AE915,99920151986,41590400,376161598A,MNG244,1, ,
4519,AE915,99920151987,41590400,376161598A,MNG244,1, ,
4520,AE915,99920157058,41590102,376160753C,MNG244,1, ,
4521,AE915,99920157059,41590102,376160753C,MNG244,1, ,
4522,AE915,99920157060,41590102,376160753C,MNG244,1, ,
4523,AE915,99920160298,41590340,376150536A,MNG244,1, ,
4524,AE915,99920159726,41590350,376150959B,MNG244,1, ,
4525,AE916,99920160099,41590340,376150555C,MNG244,1, ,
4526,AE915,99920160307,41590340,376150535D,MNG244,1, ,
4527,AE915,99920152093,41590400,376161579A,MNG244,1, ,
4528,AE915,99920152094,41590400,376161578D,MNG244,1, ,
4529,AE915,99920157963,41590108,376160279D,MNG244,1, ,
4530,AE915,99920157964,41590108,376160279D,MNG244,1, ,
4531,AE915,99920157946,41590108,376160279C,MNG244,1, ,
4532,AE915,99920157947,41590108,376160279C,MNG244,1, ,
4533,AE915,99920157949,41590108,376160279C,MNG244,1, ,
4534,AE915,99920157950,41590108,376160279C,MNG244,1, ,
4535,AE915,99920157962,41590108,376160279C,MNG244,1, ,
4536,AE915,99920157951,41590108,376160279A,MNG244,1, ,
4537,AE915,99920157952,41590108,376160279A,MNG244,1, ,
4538,AE915,99920157953,41590108,376160279A,MNG244,1, ,
4539,AE916,99920157954,41590108,376160279A,MNG244,1, ,
4540,AE915,99920157955,41590108,376160279A,MNG244,1, ,
4541,AE915,99920157956,41590108,376160279A,MNG244,1, ,
4542,AE915,99920157957,41590108,376160279A,MNG244,1, ,
4543,AE915,99920157958,41590108,376160279A,MNG244,1, ,
4544,AE915,99920157959,41590108,376160279A,MNG244,1, ,
4545,AE915,99920157960,41590108,376160279A,MNG244,1, ,
4546,AE916,99920157961,41590108,376160279A,MNG244,1, ,
4547,AE915,99920156289,41590310,376122493B,MNG244,1, ,
4548,AE915,99920156290,41590310,376122492A,MNG244,1, ,
4549,AE915,99920156291,41590310,376122492A,MNG244,1, ,
4550,AE915,99920156292,41590310,376122492A,MNG244,1, ,
4551,AE916,99920156293,41590310,376122492A,MNG244,1, ,
4552,AE915,99920156294,41590310,376122492A,MNG244,1, ,
4553,AE915,99920156296,41590310,376122492A,MNG244,1, ,
4554,AE915,99920156297,41590310,376122492A,MNG244,1, ,
4555,AE915,99920156298,41590310,376122492A,MNG244,1, ,
4556,AE915,99920156299,41590310,376122492A,MNG244,1, ,
4557,AE915,99920156300,41590310,376122492A,MNG244,1, ,
4558,AE915,99920156301,41590310,376122492A,MNG244,1, ,
4559,AE916,99920158572,41590111,376122278A,MNG244,1, ,
4560,AE916,99920157625,41590320,376160375A,MNG244,1, ,
4561,AE915,99920157654,41590320,376160365D,MNG244,1, ,
4562,AE915,99920157234,41590107,376160740C,MNG244,1, ,
4563,AE915,99920159161,41590350,376151438C,MNG244,1, ,
4564,AE916,99920150489,41590590,377130392B,MNG244,1, ,
4565,AE915,99920157406,41590102,376160660D,MNG244,1, ,
4566,AE916,99920158520,41590110,376122284C,MNG244,1, ,
4567,AE916,99920155804,41590126,376161010C,MNG244,1, ,
4568,AE915,99920156373,41590310,376122472C,MNG244,1, ,
4569,AE916,99920151485,41590400,376162049C,MNG244,1, ,
4570,AE915,99920155814,41590126,376161010C,MNG244,1, ,
4571,AE915,99920159192,41590350,376151419B,MNG244,1, ,
4572,AE915,99920159189,41590350,376151419A,MNG244,1, ,
4573,AE915,99920159191,41590350,376151419A,MNG244,1, ,
4574,AE915,99920159193,41590350,376151419A,MNG244,1, ,
4575,AE915,99920159194,41590350,376151419A,MNG244,1, ,
