도형번호,지형지물부호,관리번호,행정읍면동,도엽번호,관리기관,설치일자,등기구모형,광원종류,대장초기화여부,비고,도로구간번호,
4233,AI010,99920150018,41590370,376161792D,MNG409,1990-01-01,LSH000,LCD000,1, ,1.22E+13,
4234,AI010,1.22E+13,41590400,376162018A,MNG409,2018-12-31,LSH002,LCD004,1,우정읍 운평리 보도설치공사 외 2건 GIS DB 구축용역,1.22E+13,
4235,AI010,8.89E+11,41590259,376161462D,MNG244,2016-01-01,LSH030,LCD002,1,화성 향남 2지구 도로 및 지하시설물 DB 구축(20170831),614621699,
4236,AI010,9.00E+13,41590340,376150460B,MNG244,2020-10-30,LSH999,LCD999,1,화성 송산테크노파크 일반산업단지,9.00E+13,
4237,AI010,9.00E+13,41590340,376150460B,MNG244,2020-10-30,LSH999,LCD005,1,화성 송산테크노파크 일반산업단지,9.00E+13,
4238,AI010,9.00E+13,41590340,376150541C,MNG244,2020-10-30,LSH999,LCD005,1,화성 송산테크노파크 일반산업단지,9.00E+13,
4239,AI010,9.00E+13,41590000,377130884C,MNG305,2016-01-01,LSH999,LCD999,1, ,9.00E+13,
4240,AI010,8.21E+13,41590140,376122234B,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4241,AI010,9.00E+13,41590000,377130821C,MNG305,2016-01-01,LSH999,LCD999,1, ,9.00E+13,
4242,AI010,9.00E+13,41590000,377130821C,MNG305,2016-01-01,LSH999,LCD999,1, ,9.00E+13,
4243,AI010,1.22E+13,41590253,376160551B,MNG409,2019-12-01,LSH023,LCD005,1,봉담도시계획도로 소로3-14호선 개설공사 GIS DB 구축용역,1.22E+13,
4244,AI010,9.00E+13,41590000,377130874D,MNG305,2016-01-01,LSH999,LCD999,1, ,9.00E+13,
4245,AI010,9.00E+13,41590000,377130874D,MNG305,2016-01-01,LSH999,LCD999,1, ,9.00E+13,
4246,AI010,9.00E+13,41590000,377130874D,MNG305,2016-01-01,LSH999,LCD999,1, ,9.00E+13,
4247,AI010,9.00E+13,41590000,377130874D,MNG305,2016-01-01,LSH999,LCD999,1, ,9.00E+13,
4248,AI010,4.22E+13,41590570,377130184A,MNG409,2019-12-31,LSH007,LCD004,1,"화산도시계획도로 2-1,2호선 개설공사 GIS DB 구축용역",4.22E+13,
4249,AI010,4.22E+13,41590570,377130184A,MNG409,2019-12-31,LSH002,LCD004,1,"화산도시계획도로 2-1,2호선 개설공사 GIS DB 구축용역",4.22E+13,
4250,AI010,8.21E+13,41590140,376122233B,MNG244,2019-01-01,LSH017,LCD005,1, ,8.21E+13,
4251,AI010,8.21E+13,41590140,376122233B,MNG244,2019-01-01,LSH017,LCD005,1, ,8.21E+13,
4252,AI010,8.21E+13,41590140,376122233B,MNG244,2019-01-01,LSH017,LCD005,1, ,8.21E+13,
4253,AI010,2.12E+11,41590256,376161164A,MNG244,2015-01-01,LSH007,LCD004,1,호곡~주곡간 도로확포장공사 GIS DB 구축용역(20170823)_재납품,21150726001,
4254,AI010,2.12E+11,41590256,376161164A,MNG244,2015-01-01,LSH006,LCD004,1,호곡~주곡간 도로확포장공사 GIS DB 구축용역(20170823)_재납품,21150726001,
4255,AI010,2.12E+11,41590256,376161155C,MNG244,2015-01-01,LSH002,LCD004,1,호곡~주곡간 도로확포장공사 GIS DB 구축용역(20170823)_재납품,21150726001,
4256,AI010,2.12E+11,41590256,376161155D,MNG244,2015-01-01,LSH002,LCD004,1,호곡~주곡간 도로확포장공사 GIS DB 구축용역(20170823)_재납품,21150726001,
4257,AI010,2.12E+11,41590256,376161155D,MNG244,2015-01-01,LSH002,LCD004,1,호곡~주곡간 도로확포장공사 GIS DB 구축용역(20170823)_재납품,21150726001,
4258,AI010,2.12E+11,41590256,376161166B,MNG244,2015-01-01,LSH002,LCD004,1,호곡~주곡간 도로확포장공사 GIS DB 구축용역(20170823)_재납품,21150726002,
4259,AI010,2.12E+11,41590256,376161157D,MNG244,2015-01-01,LSH002,LCD004,1,호곡~주곡간 도로확포장공사 GIS DB 구축용역(20170823)_재납품,21150726003,
4260,AI010,8.89E+11,41590259,376161463D,MNG244,2016-01-01,LSH030,LCD002,1,화성 향남 2지구 도로 및 지하시설물 DB 구축(20170831),614631659,
4261,AI010,8.89E+11,41590259,376161810A,MNG244,2016-01-01,LSH030,LCD002,1,화성 향남 2지구 도로 및 지하시설물 DB 구축(20170831),618101705,
4262,AI010,8.89E+11,41590259,376161463C,MNG244,2016-01-01,LSH999,LCD002,1,화성 향남 2지구 도로 및 지하시설물 DB 구축(20170831),614631702,
4263,AI010,2.16E+11,41590570,377130154A,MNG244,2017-08-03,LSH006,LCD004,1,화산도시계획도로 소로1-24호선(구태안소1-124)개설공사 GIS DB 구축용역(20170927),21670628007,
4264,AI010,1.22E+13,41590350,376150874D,MNG244,2015-06-01,LSH002,LCD004,1,서신 도시계획도로(소로1-7호선)개설공사 GIS DB 구축용역,1.22E+13,
4265,AI010,1.22E+13,41590350,376150874D,MNG244,2015-06-01,LSH002,LCD004,1,서신 도시계획도로(소로1-7호선)개설공사 GIS DB 구축용역,1.22E+13,
4266,AI010,8.30E+13,41590340,376122198D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4267,AI010,8.30E+13,41590262,376122198D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4268,AI010,8.21E+13,41590140,376122222A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4269,AI010,8.21E+13,41590140,376122222A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4270,AI010,8.21E+13,41590140,376122222A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4271,AI010,8.21E+13,41590140,376122222A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4272,AI010,8.21E+13,41590140,376122222A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4273,AI010,8.21E+13,41590140,376122245D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4274,AI010,8.21E+13,41590140,376122245D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4275,AI010,8.21E+13,41590140,376122245D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4276,AI010,8.21E+13,41590140,376122245D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4277,AI010,8.21E+13,41590140,376122245D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4278,AI010,8.21E+13,41590140,376122245D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4279,AI010,8.21E+13,41590140,376122245D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4280,AI010,8.30E+13,41590340,376160105B,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4281,AI010,8.21E+13,41590140,376122234D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4282,AI010,8.21E+13,41590140,376122234D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4283,AI010,8.21E+13,41590140,376122234D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4284,AI010,8.21E+13,41590140,376122234D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4285,AI010,8.21E+13,41590140,376122234D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4286,AI010,8.21E+13,41590140,376122234D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4287,AI010,8.21E+13,41590140,376122234D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4288,AI010,8.21E+13,41590140,376122234D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4289,AI010,8.30E+13,41590262,376122199D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4290,AI010,8.30E+13,41590262,376122199D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4291,AI010,8.21E+13,41590140,376122234A,MNG244,2019-01-01,LSH017,LCD005,1, ,8.21E+13,
4292,AI010,9.00E+13,41590000,377130874D,MNG305,2016-01-01,LSH999,LCD999,1, ,9.00E+13,
4293,AI010,1.22E+13,41590370,376161754C,MNG409,2019-06-01,LSH023,LCD005,1,장안면 노진초등학교 보도설치공사 외2건 GIS DB 구축용역,1.22E+13,
4294,AI010,1.22E+13,41590370,376161754C,MNG409,2019-06-01,LSH023,LCD005,1,장안면 노진초등학교 보도설치공사 외2건 GIS DB 구축용역,1.22E+13,
4295,AI010,1.22E+13,41590370,376161754C,MNG409,2019-06-01,LSH023,LCD005,1,장안면 노진초등학교 보도설치공사 외2건 GIS DB 구축용역,1.22E+13,
4296,AI010,1.22E+13,41590370,376161754C,MNG409,2019-06-01,LSH023,LCD005,1,장안면 노진초등학교 보도설치공사 외2건 GIS DB 구축용역,1.22E+13,
4297,AI010,1.22E+13,41590370,376161754A,MNG409,2019-06-01,LSH023,LCD005,1,장안면 노진초등학교 보도설치공사 외2건 GIS DB 구축용역,1.22E+13,
4298,AI010,1.22E+13,41590370,376161754C,MNG409,2019-06-01,LSH023,LCD005,1,장안면 노진초등학교 보도설치공사 외2건 GIS DB 구축용역,1.22E+13,
4299,AI010,1.22E+13,41590370,376161792D,MNG409,2019-06-01,LSH007,LCD004,1,장안면 노진초등학교 보도설치공사 외2건 GIS DB 구축용역,1.22E+13,
4300,AI010,1.22E+13,41590370,376161764A,MNG409,2019-06-01,LSH023,LCD005,1,장안면 노진초등학교 보도설치공사 외2건 GIS DB 구축용역,1.22E+13,
4301,AI010,1.22E+13,41590370,376161754A,MNG409,2019-06-01,LSH023,LCD005,1,장안면 노진초등학교 보도설치공사 외2건 GIS DB 구축용역,1.22E+13,
4302,AI010,1.22E+13,41590370,376161216B,MNG409,2019-06-01,LSH007,LCD004,1,장안면 노진초등학교 보도설치공사 외2건 GIS DB 구축용역,1.22E+13,
4303,AI010,1.22E+13,41590370,376161216A,MNG409,2019-06-01,LSH007,LCD004,1,장안면 노진초등학교 보도설치공사 외2건 GIS DB 구축용역,1.22E+13,
4304,AI010,8.21E+13,41590140,376122212D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4305,AI010,8.21E+13,41590140,376122212D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4306,AI010,8.21E+13,41590140,376122212D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4307,AI010,8.21E+13,41590140,376122222A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4308,AI010,8.21E+13,41590140,376122222A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4309,AI010,8.30E+13,41590340,376122198D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4310,AI010,8.30E+13,41590340,376122198D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4311,AI010,8.30E+13,41590340,376122198D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4312,AI010,8.30E+13,41590340,376122198D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4313,AI010,8.30E+13,41590340,376122195D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4314,AI010,8.30E+13,41590340,376122195D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4315,AI010,8.30E+13,41590340,376122195D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4316,AI010,8.30E+13,41590340,376122195D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4317,AI010,8.30E+13,41590340,376122195D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4318,AI010,8.30E+13,41590340,376122195D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4319,AI010,8.21E+13,41590140,376122255B,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4320,AI010,8.21E+13,41590140,376122244B,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4321,AI010,8.21E+13,41590140,376122244B,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4322,AI010,8.21E+13,41590140,376122258A,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4323,AI010,8.21E+13,41590140,376122258A,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4324,AI010,8.21E+13,41590140,376122223A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4325,AI010,8.21E+13,41590140,376122223A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4326,AI010,8.21E+13,41590140,376122224C,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4327,AI010,8.21E+13,41590140,376122224A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4328,AI010,8.21E+13,41590140,376122234B,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4329,AI010,8.21E+13,41590140,376122234B,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4330,AI010,8.21E+13,41590140,376122234B,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4331,AI010,8.21E+13,41590140,376122234B,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4332,AI010,8.21E+13,41590140,376122234B,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4333,AI010,8.21E+13,41590140,376122234B,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4334,AI010,8.21E+13,41590140,376122234B,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4335,AI010,9.00E+13,41590420,377130861D,MNG244,,LSH999,LCD005,1,동탄(2)택지개발사업 부지공사(1단계)GIS DB구축용역,9.00E+13,
4336,AI010,8.21E+13,41590140,376122224C,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4337,AI010,8.21E+13,41590140,376122224C,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4338,AI010,8.21E+13,41590140,376122224C,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4339,AI010,8.21E+13,41590140,376122224C,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4340,AI010,8.21E+13,41590140,376122224C,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4341,AI010,99920150009,41590370,376162303B,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150712,
4342,AI010,99920150010,41590370,376162303B,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150712,
4343,AI010,99920150011,41590370,376162303A,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150712,
4344,AI010,8.21E+13,41590140,376122269C,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4345,AI010,8.21E+13,41590140,376122269C,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4346,AI010,8.21E+13,41590140,376122269C,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4347,AI010,8.21E+13,41590140,376122269A,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4348,AI010,8.21E+13,41590140,376122269A,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4349,AI010,8.21E+13,41590140,376122269A,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4350,AI010,8.21E+13,41590140,376122268B,MNG244,2020-01-01,LSH023,LCD005,1, ,8.21E+13,
4351,AI010,1.22E+13,41590400,376161949B,MNG409,2019-12-31,LSH023,LCD005,1,양감면 사창리 보도설치공사 외 3건 GIS DB 구축용역,1.22E+13,
4352,AI010,1.22E+13,41590400,376161949A,MNG409,2019-12-31,LSH002,LCD004,1,양감면 사창리 보도설치공사 외 3건 GIS DB 구축용역,1.22E+13,
4353,AI010,1.22E+13,41590400,376161949A,MNG409,2019-12-31,LSH023,LCD005,1,양감면 사창리 보도설치공사 외 3건 GIS DB 구축용역,1.22E+13,
4354,AI010,200265,41590400,376161939D,MNG409,1900-01-01,LSH002,LCD002,1, ,1.22E+13,
4355,AI010,99920150064,41590259,376161329D,MNG409,1990-01-01,LSH000,LCD000,1, ,1.22E+13,
4356,AI010,200198,41590400,376161585D,MNG409,1900-01-01,LSH002,LCD002,1, ,2005712014,
4357,AI010,1.30E+13,41590262,376160749A,MNG409,2020-01-01,LSH023,LCD005,1,시도15호선(안석~무송간) 도로확포장공사(1구간) GIS DB구축용역,1.30E+13,
4358,AI010,8.30E+13,41590340,376122196C,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4359,AI010,8.30E+13,41590340,376122197D,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4360,AI010,500022,41590410,377131134C,MNG244,1900-01-01,LSH019,LCD002,1,31144006,9001831105,
4361,AI010,100593,41590410,376161006D,MNG244,1900-01-01,LSH002,LCD002,1, ,9007311001,
4362,AI010,8.21E+13,41590140,376122224A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4363,AI010,8.21E+13,41590140,376122214C,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4364,AI010,8.21E+13,41590140,376122213C,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4365,AI010,8.21E+13,41590140,376122222B,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4366,AI010,8.21E+13,41590140,376122245A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4367,AI010,8.21E+13,41590140,376122245A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4368,AI010,8.21E+13,41590140,376122245A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4369,AI010,8.21E+13,41590140,376122245A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4370,AI010,8.21E+13,41590140,376122245A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4371,AI010,8.21E+13,41590140,376122245A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4372,AI010,8.21E+13,41590140,376122245A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4373,AI010,8.21E+13,41590140,376122245A,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4374,AI010,8.30E+13,41590340,376122197C,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4375,AI010,1.22E+13,41590350,376150874D,MNG244,2015-06-01,LSH002,LCD004,1,서신 도시계획도로(소로1-7호선)개설공사 GIS DB 구축용역,1.22E+13,
4376,AI010,4.22E+13,41590259,376161442A,MNG244,2017-12-01,LSH999,LCD004,1,"발안도시계획도로 중로3-1,소로1-6,-7호선 개설공사 GIS DB 구축용역",4.22E+13,
4377,AI010,4.22E+13,41590259,376161442A,MNG244,2017-12-01,LSH002,LCD004,1,"발안도시계획도로 중로3-1,소로1-6,-7호선 개설공사 GIS DB 구축용역",0,
4378,AI010,4.22E+13,41590259,376161432C,MNG244,2017-12-01,LSH999,LCD004,1,"발안도시계획도로 중로3-1,소로1-6,-7호선 개설공사 GIS DB 구축용역",4.22E+13,
4379,AI010,4.22E+13,41590259,376161432C,MNG244,2017-12-01,LSH023,LCD005,1,"발안도시계획도로 중로3-1,소로1-6,-7호선 개설공사 GIS DB 구축용역",4.22E+13,
4380,AI010,4.22E+13,41590259,376161431D,MNG244,2017-12-01,LSH023,LCD005,1,"발안도시계획도로 중로3-1,소로1-6,-7호선 개설공사 GIS DB 구축용역",0,
4381,AI010,4.22E+13,41590259,376161432C,MNG244,2017-12-01,LSH023,LCD005,1,"발안도시계획도로 중로3-1,소로1-6,-7호선 개설공사 GIS DB 구축용역",4.22E+13,
4382,AI010,8.21E+13,41590140,376122234B,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4383,AI010,8.21E+13,41590140,376122224D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4384,AI010,8.21E+13,41590140,376122224D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4385,AI010,8.21E+13,41590140,376122224D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4386,AI010,8.21E+13,41590140,376122224D,MNG409,2018-01-01,LSH017,LCD005,1, ,8.21E+13,
4387,AI010,8.30E+13,41590340,376160107A,MNG244,2019-12-21,LSH023,LCD005,1,송산그린시티 기반시설 건설공사 도로 및 지하매설물 GIS D/B 구축용역,8.30E+13,
4388,AI010,99920150225,41590340,376150521A,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150621,
4389,AI010,100178,41590410,376161015A,MNG244,1900-01-01,LSH007,LCD002,1, ,9007111007,
4390,AI010,500563,41590520,377130179C,MNG244,1900-01-01,LSH000,LCD002,1,30189043,2803431001,
4391,AI010,5.11E+11,41590600,377130738D,MNG244,2014-01-01,LSH999,LCD004,1,화성동탄 일반산업단지 조성공사 중 GIS구축,51130738007,
4392,AI010,5.11E+11,41590600,377130738D,MNG244,2014-01-01,LSH999,LCD004,1,화성동탄 일반산업단지 조성공사 중 GIS구축,51130738007,
4393,AI010,401398,41590585,377130283C,MNG244,2006-04-01,LSH022,LCD999,1, ,2803319001,
4394,AI010,2.12E+11,41590320,376160365A,MNG244,2014-06-01,LSH999,LCD004,1,화성시 지구단위계획구역부지 조성공사 GIS DB구축 사업(20170718)_재납품,21160364002,
4395,AI010,300068,41590320,376160326A,MNG244,1900-01-01,LSH023,LCD005,1, ,99920150078,
4396,AI010,1.21E+13,41590520,377130291A,MNG244,2017-12-01,LSH007,LCD004,1,화성시 능동지구 도시계획도로 개설공사 GIS DB 구축사업,0,
4397,AI010,1.21E+13,41590520,377130291C,MNG244,2017-12-31,LSH002,LCD004,1,화성시 능동지구 도시계획도로 개설공사 GIS DB 구축사업,1.21E+13,
4398,AI010,401048,41590586,377130725A,MNG244,2006-04-01,LSH022,LCD999,1, ,2809519001,
4399,AI010,500151,41590520,377130137A,MNG244,1900-01-01,LSH000,LCD002,1,30137001,9009231003,
4400,AI010,100355,41590253,376160521D,MNG244,1900-01-01,LSH007,LCD002,1, ,9006521001,
4401,AI010,100524,41590410,376161037D,MNG244,1900-01-01,LSH007,LCD002,1, ,9006911011,
4402,AI010,200015,41590360,376160952A,MNG244,2001-01-01,LSH999,LCD002,1, ,2006712009,
4403,AI010,500570,41590520,377130179D,MNG244,1900-01-01,LSH000,LCD002,1,30190001,2703531004,
4404,AI010,100173,41590410,376161004D,MNG244,1900-01-01,LSH007,LCD002,1, ,9007111004,
4405,AI010,200272,41590400,376161949A,MNG409,1900-01-01,LSH007,LCD002,1, ,1330612004,
4406,AI010,9.00E+13,41590000,377130841A,MNG305,2016-01-01,LSH999,LCD002,1, ,9.00E+13,
4407,AI010,9.00E+13,41590000,377130720C,MNG305,2016-01-01,LSH999,LCD999,1, ,9.00E+13,
4408,AI010,9.00E+13,41590000,377130720C,MNG305,2016-01-01,LSH999,LCD999,1, ,9.00E+13,
4409,AI010,1.22E+13,41590259,376161443C,MNG409,2019-12-31,LSH023,LCD005,1,향남읍 행정리 보도설치공사외 1건 GIS DB 구축용역,1.22E+13,
